"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","img-wrp href 2","he-lazy-image src 2","listing-card--owner-info__firm-name","listing-card--owner-info__name","he-lazy-image src 3"
"https://www.hepsiemlak.com/ankara-cankaya-yukari-bahcelievler-kiralik/daire/6792-4637","19","37.000","16-09-2025","Kiralık Daire","3 +
                          1","95 m²","40
                        Yaşında","Giriş Katı","Bahçelievlerde 3+1 Giriş Katında Kombili Milli Kütüphane Yakını","Ankara / Çankaya / Yukarı Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ulusoy-emlak-6792/ferruh-teberoglu-6792","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/0/1/7/4/4/1752574088-179659-44710879.jpeg","https://www.hepsiemlak.com/emlak-ofisi/ulusoy-emlak-6792","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/9/7/6/0/0/29175c83-adab-49b0-ab8d-ecbbcfcedd18.jpg","Ulusoy Emlak","Ferruh
          Teberoğlu","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/9/7/6/0/0/410078ab-d199-432c-a385-26b7a7fd73b3.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-remzi-oguz-arik-kiralik/daire/4367-6096","37","37.000","14-09-2025","Kiralık Daire","3 +
                          1","135 m²","55
                        Yaşında","2. Kat","Şili Meydanı Gerede Sokak Mobilyalı Kiralık Daire Panoramik Manzara 3+1","Ankara / Çankaya / Remzi Oğuz Arık Mah.","https://www.hepsiemlak.com/emlak-ofisi/alber-emlak-musavirligi-ltd-sti-4367/hasan-altun-4367","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/1/1/7/0/5/4/012defc0-c32e-4e76-8cd1-18b75a490caa.jpg","https://www.hepsiemlak.com/emlak-ofisi/alber-emlak-musavirligi-ltd-sti-4367","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/6/3/4/0/0/3db9f86e-fbc0-44ed-a701-2b9e16a94b99.jpg","Alber Emlak Müşavirliği LTD. ŞTİ.","Hasan
          Altun","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/6/3/4/0/0/b2f5352c-aa23-4827-af3f-a463eb28b023.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-arka-topraklik-kiralik/daire/0-45164000","34","37.000","09-09-2025","Kiralık Daire","4 +
                          1","220 m²","25
                        Yaşında","3. Kat","4 + 1 Dublex Kapalı Teras 200 M2 Temiz Daire Mahmut Esat Bozkurt","Ankara / Çankaya / Arka Topraklık Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/0/4/6/1/5/4/ttlKvbSOkEVdOnZiKwLIg.jpeg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-gaziosmanpasa-kiralik/daire/114144-2495","18","37.000","16-09-2025","Kiralık Daire","1 +
                          1","50 m²","2
                        Yaşında","2. Kat","Sbell'den Gop'da Yeni Binada Beyaz Eşyalı 2.Katta Lux 1+1","Ankara / Çankaya / Gaziosmanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/sbell-gayrimenkul-114144/sibel-yetim-2458218","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/1/1/7/1/5/4/dc99a3d9-68b0-44cc-a69f-61d211227540.jpg","https://www.hepsiemlak.com/emlak-ofisi/sbell-gayrimenkul-114144","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/8/1/2/8/5/4/2/55d3d4ef-7dca-4323-9499-b72e39fa0664.jpg","Sbell Gayrimenkul","Sibel
          Yetim","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/1/4/1/1/58ca0ae1-a50e-4913-a628-d7d8a029f064.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-yukari-ovecler-kiralik/daire/5554-5149","39","37.000","22-08-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","1. Kat","Sıfır Binada Sadece Kız Öğrenci Ve Kadınlara Kiralanacaktır","Ankara / Çankaya / Yukarı Öveçler Mah.","https://www.hepsiemlak.com/emlak-ofisi/usta-emlak-musavirligi-5554/petek-sumer-3265201","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/5/6/2/1/5/4/16967370-7338-4877-952e-efa939a1a45b.jpg","https://www.hepsiemlak.com/emlak-ofisi/usta-emlak-musavirligi-5554","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Usta Emlak Müşavirliği","Petek
          Sümer","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/5/5/5/0/0/c00795d3-1d20-473c-bd82-1089382f9d08.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-bahcelievler-kiralik/daire/21161-3298","19","37.000","15-09-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","Giriş Katı","Bahçelievlerde Başaktan 3+1 Full Mobilyalı Giriş Katı Balkonlu..","Ankara / Çankaya / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/basak-emlak-21161/selcuk-bulut-21161","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/3/3/1/5/4/e2ef200c-bbee-475a-abe9-e2d00a55d12b.jpg","https://www.hepsiemlak.com/emlak-ofisi/basak-emlak-21161","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/6/1/1/2/0/4fe8bef3-9b9e-42d3-aee8-04860271c93d.jpg","Başak Emlak","Selçuk
          Bulut","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/6/1/1/2/0/668dd0ef-ade7-46cd-839b-23f30b9cb18a.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-yunus-emre-kiralik/daire/27900-2067","30","37.000","10-09-2025","Kiralık Daire","3 +
                          1","140 m²","22
                        Yaşında","Kot 1","Yenimahalle Yunus Emre'de Full Eşyalı Yapılı 3+1 Kiralık Daire!","Ankara / Yenimahalle / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/vip-investment-27900","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/9/0/8/4/4/06c8144f-4570-4590-9b4c-d7a1f8481a2e.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/0/9/7/2/0/47028734-d870-492f-9f2d-189cc112049a.png","Vıp Investment","",""
"https://www.hepsiemlak.com/ankara-cankaya-asagi-ovecler-kiralik/daire/41751-240","45","37.000","02-09-2025","Kiralık Daire","2 +
                          1","110 m²","28
                        Yaşında","1. Kat","Ersu Dan Öveçler De  Çetinemeç Yakını Katta Bakımlı Mobilyalı Kiralık Konut","Ankara / Çankaya / Aşağı Öveçler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ersu-gayrimenkul-insaat-41751","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/2/3/7/8/4/4/3a0e1484-a3ea-42eb-973e-19270ea996dc.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/5/7/1/4/0/b548bf68-1fa1-47bb-8fbd-0c6fbbfa37eb.jpeg","Ersu Gayrimenkul İnşaat","",""
"https://www.hepsiemlak.com/ankara-cankaya-ata-kiralik/daire/4581-7584","26","37.000","10-09-2025","Kiralık Daire","3 +
                          1","150 m²","24
                        Yaşında","4. Kat","Öveçler Lizbon Caddesi'nde 3+1, Manzaralı, Asansörlü, Daire Boştur.","Ankara / Çankaya / Ata Mah.","https://www.hepsiemlak.com/emlak-ofisi/epa-akare-gayrimenkul-4581","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/2/9/0/2/5/4/73708e2d-ab19-4c8b-8ce9-dacfc490dab4.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/5/4/0/0/d92f73c4-2be2-4392-b7b0-2f4da5022312.jpg","Epa Akare Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-ilkbahar-kiralik/daire/692346-728","31","37.000","25-08-2025","Kiralık Daire","1 +
                          1","88 m²","10
                        Yaşında","3. Kat","Sinpaş Altınoran Da Göl Manzaralı Fırsat 1.5+1 Kiralık Daire","Ankara / Çankaya / İlkbahar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/2/2/4/1/5/4/79b82a37-684b-44b3-9e0e-436020da9ac3.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-emek-kiralik/daire/4209-2486","26","37.000","15-09-2025","Kiralık Daire","2 +
                          1","75 m²","37
                        Yaşında","Giriş Katı","Emek Özdemir Emlaktan Hazine Yakını Cadde Üzeri Bakımlı 2+1","Ankara / Çankaya / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozdemir-emlak-4209/niyazi-ozdemir-4209","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/7/9/3/2/5/4/89d35262-6422-408d-86c5-52ee646c7c8b.jpg","https://www.hepsiemlak.com/emlak-ofisi/ozdemir-emlak-4209","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/0/2/4/0/0/5e308e37-8760-4e52-bb61-dc50af3ce192.jpg","Özdemir Emlak","Niyazi
          Özdemir","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/2/4/0/0/7257b4bc-1a17-4e4b-a8c4-80db1a3ee466.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-yunus-emre-kiralik/daire/10345-6514","20","37.000","12-09-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","Kot 1","Etlik Şehir Hastanesi Aybü Yakını Full Yapılı Mobilyalı 3+1 Kiralık Daire","Ankara / Yenimahalle / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345/h-fulya-kucukceylan-10345","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/5/2/4/2/5/4/bb5dada8-6443-4334-84a5-d3a712b53d15.jpg","https://www.hepsiemlak.com/emlak-ofisi/efe-emlak-yatirim-10345","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/4/3/0/1/0/033cc893-fdf0-4588-8aac-c408f1bddcf9.jpg","Efe Emlak Yatırım","H Fulya
          Küçükceylan","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/4/3/0/1/0/ed9122ab-cfb4-47f7-9055-ceacc0ba200e.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-birlik-kiralik/daire/2412-3030","23","37.000","25-08-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","4. Kat","Birlik Mahallesi 467 Sokakda 3+1 Kiralık Daire","Ankara / Çankaya / Birlik Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-gaziosmanpasa-temsilciligi-2412/oktay-tayfun-al-2412","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/3/8/2/1/5/4/1755864226-974969-45128327.jpeg","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-gaziosmanpasa-temsilciligi-2412","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/4/2/0/0/b6d6f2d0-5f52-4d76-940e-1d3723deb02d.jpeg","Turyap Ankara Gaziosmanpaşa Temsilciliği","Oktay Tayfun
          Al","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/1/4/2/0/0/eca10d3a-d341-4720-8eab-3f99949835a0.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-yukari-bahcelievler-kiralik/daire/3584-28858","13","37.000","13-09-2025","Kiralık Daire","3 +
                          1","120 m²","30
                        Yaşında","2. Kat","Anadoludan Bahçelievler Taşkent Caddesinde  3+1 Orta Katta Boş","Ankara / Çankaya / Yukarı Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584/cenk-yalcinkaya-3584","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/8/5/3/0/0/9f0eba9e-8472-4581-92d6-fdbc9fbff619.jpg","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/5/3/0/0/ded6c05b-66a4-4960-951c-39d0c0a852c0.jpg","Anadolu Emlak","Cenk
          Yalçınkaya",""
"https://www.hepsiemlak.com/ankara-cankaya-cankaya-kiralik/daire/2452-1076","20","37.000","06-09-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","Yüksek Giriş","Çankaya Mahallesinde,Giriş,3+1,Full Mobilyalı.","Ankara / Çankaya / Çankaya Mah.","","","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-kucukesat-kiralik/daire/135171-662","33","37.000","16-09-2025","Kiralık Daire","3 +
                          1","120 m²","40
                        Yaşında","2. Kat","Çankaya Küçükesat Beyazgül Sk Esat Cd Tunalı Yakını Bağımsız 2.Kat Geniş Daire","Ankara / Çankaya / Küçükesat Mah.","https://www.hepsiemlak.com/emlak-ofisi/06-emlak-gayrimenkul-135171","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/7/1/5/3/1/6ee0aabe-0669-4022-93bc-159d37e4e3f9.jpg","","","06 Emlak Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-sincan-mustafa-kemal-kiralik/daire/142222-314","40","37.000","10-08-2025","Kiralık Daire","4 +
                          1","180 m²","1
                        Yaşında","3. Kat","Mustafa Kemal Mahallesinde Sitede Kiralık Daire","Ankara / Sincan / Mustafa Kemal Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/3/4/6/0/5/4/5d9ebe33-f65e-4f62-80d1-c1efc2b1dc95.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-yeni-bati-kiralik/daire/16744-19905","33","37.000","18-08-2025","Kiralık Daire","2 +
                          1","98 m²","3
                        Yaşında","5. Kat","Vera Point Te Arakatta Kiralık 2+1 Lüks Daire Seçkin'den","Ankara / Yenimahalle / Yeni Batı Mah.","https://www.hepsiemlak.com/emlak-ofisi/world-seckin-gayrimenkul-16744/wec-seckin-gayrimenkul-16744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/9/3/0/1/5/4/ba22a698-556f-4a20-911e-fa0d49a2e8f8.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/4/7/6/1/0/5f3af1cc-03d8-41dc-aba5-9c4005cbe20c.jpg","World Seçkin Gayrimenkul","Wec Seçkin
          Gayrimenkul",""
"https://www.hepsiemlak.com/ankara-cankaya-umut-kiralik/daire/39863-2941","25","37.000","01-09-2025","Kiralık Daire","3 +
                          1","110 m²","31
                        Yaşında","Giriş Katı","Büyükesat Yakını Maçka Sokakta Full Yapılı Kombili Ara Kat","Ankara / Çankaya / Umut Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/4/8/7/1/5/4/b25b2be397d7fa8f98dc327261f0dbead9000dab1c9fb4e1c1b3ee589759f6aeef9224dfbcced5914d8acf060e2c9698.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-sehit-cengiz-karaca-kiralik/daire/36851-32304","53","37.000","09-09-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","1. Kat","Levent'ten Şehit Cengiz Karaca Mahallesinde 3+1, 130 M2 Katta Ön Cephede Açık Otoparklı Mantolamalı","Ankara / Çankaya / Şehit Cengiz Karaca Mah.","https://www.hepsiemlak.com/emlak-ofisi/levent-emlak-36851/emine-memis-748349","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/2/1/1/2/5/4/b03975d5-23e6-47ed-91bf-ff4506a7f04a.jpg","https://www.hepsiemlak.com/emlak-ofisi/levent-emlak-36851","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/4/3/8/4/7/19a1abcf-1cce-433e-86ff-4f4f7544432b.jpg","Levent Emlak","Emine
          Memiş","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/5/8/6/3/0/563de600-1224-486c-9d5b-2426d4319bde.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-mebusevleri-kiralik/daire/3584-28920","23","37.000","15-09-2025","Kiralık Daire","2 +
                          1","110 m²","40
                        Yaşında","3. Kat","Anadoludan Mebusevlerinde 2+1 Ön Katta Otoparklı","Ankara / Çankaya / Mebusevleri Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584/cenk-yalcinkaya-3584","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/2/8/8/1/5/4/aa8a02b8-ef7a-4e8e-8cce-b4faaaebac82.jpg","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/8/5/3/0/0/9f0eba9e-8472-4581-92d6-fdbc9fbff619.jpg","Anadolu Emlak","Cenk
          Yalçınkaya","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/5/3/0/0/ded6c05b-66a4-4960-951c-39d0c0a852c0.jpg"
"https://www.hepsiemlak.com/ankara-kecioren-emrah-kiralik/daire/2000-6421","31","37.000","05-09-2025","Kiralık Daire","3 +
                          1","124 m²","30
                        Yaşında","3. Kat","Etlik Yunus Emre Caddesi Üzerinde Ara Kat Eşyalı","Ankara / Keçiören / Emrah Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/5/7/9/1/5/4/2f1bc9bd-5061-45d8-bca8-138a8ec7a4d3.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-yenimahalle-isinlar-kiralik/daire/0-45106498","25","37.000","12-09-2025","Kiralık Daire","3 +
                          1","150 m²","25
                        Yaşında","Bahçe Katı","Eşyalı Kiralık Daire","Ankara / Yenimahalle / Işınlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/9/4/6/0/1/5/4/1755528541128-45106498.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-golbasi-safak-kiralik/daire/8006-1322","36","37.000","02-09-2025","Kiralık Daire","3 +
                          1","175 m²","5
                        Yaşında","3. Kat","Gölbaşı Şafak Mah. Atabey Caddesi Üzeri Full Bakımlı 3+1 Daire","Ankara / Gölbaşı / Şafak Mah.","https://www.hepsiemlak.com/emlak-ofisi/extra-yatirim-gayrimenkul-8006","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/8/9/7/1/5/4/205e0511-9d94-40c6-983e-b254a1a8c8c7.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/0/8/0/0/e250ba1f-5faa-4131-8849-c72c07df0d5a.jpg","Extra Yatırım Gayrimenkul","",""
"https://www.hepsiemlak.com/ankara-cankaya-gaziosmanpasa-kiralik/daire/40002-6028","30","37.000","01-09-2025","Kiralık Daire","2 +
                          1","130 m²","35
                        Yaşında","3. Kat","Çankaya G.O.P. Billur Sokak Hilton Karşısı 2+1 Kiralık Daire","Ankara / Çankaya / Gaziosmanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-deniz-40002/nalan-gunes-3928956","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/8/9/7/1/5/4/8237f49e-4d1b-4835-8f2d-48fc8732db2a.jpg","https://www.hepsiemlak.com/emlak-ofisi/remax-deniz-40002","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/5/9/8/2/9/3/108cfa86-bbfd-468c-8f39-7f15aa7d6565.jpg","Remax Deniz","Nalan 
          Güneş","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/0/0/0/4/0/a3336f41-67de-48cc-9f2d-ec3e6d36311d.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-kavaklidere-kiralik/daire/37563-4943","35","37.000","12-08-2025","Kiralık Daire","1 +
                          1","75 m²","Sıfır Bina","3. Kat","Aryadan Tunalı Yakını Yeni Binada Full Yeni Eşyalı Arakat 1+1","Ankara / Çankaya / Kavaklıdere Mah.","https://www.hepsiemlak.com/emlak-ofisi/arya-gayrimenkul-37563/arya-gayrimenkul-muhammedkorkmaz-757726","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/7/9/0/0/5/4/164f18c138880eadd7d2a2a6374d7653daf501c794c09aa32824bbcbe08dd5d185c40f25bd904d4dc4e5d1e9c6f8ac23.jpg","https://www.hepsiemlak.com/emlak-ofisi/arya-gayrimenkul-37563","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/2/7/7/5/7/9e097989-acee-4080-babb-c1191ee0b45b.jpg","Arya Gayrimenkul","Arya Gayrimenkul
          Muhammedkorkmaz","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/5/7/3/0/c81f0efd-c442-4e05-a028-0b48fc820281.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-aziziye-kiralik/daire/2412-3027","13","37.000","03-09-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","Bahçe Katı","Cinnah Caddesi Enis Behiç Koryürek Sokakta 1+1 Eşyalı Bahçekatı","Ankara / Çankaya / Aziziye Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-gaziosmanpasa-temsilciligi-2412/oktay-tayfun-al-2412","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/3/6/9/0/5/4/b8a9be87-b1b8-48de-a9ff-8609bdf72756.jpg","https://www.hepsiemlak.com/emlak-ofisi/turyap-ankara-gaziosmanpasa-temsilciligi-2412","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/4/2/0/0/b6d6f2d0-5f52-4d76-940e-1d3723deb02d.jpeg","Turyap Ankara Gaziosmanpaşa Temsilciliği","Oktay Tayfun
          Al","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/1/4/2/0/0/eca10d3a-d341-4720-8eab-3f99949835a0.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-bati-sitesi-kiralik/daire/151659-251","30","37.000","25-08-2025","Kiralık Daire","2 +
                          1","80 m²","2
                        Yaşında","Ara Kat","Batıkent Gökdemir City 7.Katdoğu Cephe Ebeveyn Banyolu 2+1","Ankara / Yenimahalle / Batı Sitesi Mah.","https://www.hepsiemlak.com/emlak-ofisi/ahmet-tapan-gayrimenkul-yatirim-danismanligi-151659/ahmet-tapan-4283742","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/4/3/3/0/5/4/130a696f-bfa7-4a0d-80fa-337657ab07e0.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/4/7/3/8/2/4/73bc1cc5-1a88-45d9-b91d-9d610647983a.jpg","Ahmet Tapan Gayrimenkul Yatırım Danışmanlığı","Ahmet
          Tapan",""
"https://www.hepsiemlak.com/ankara-yenimahalle-kayalar-kiralik/daire/61688-5380","42","37.000","11-08-2025","Kiralık Daire","4 +
                          1","185 m²","10
                        Yaşında","6. Kat","Cihandan Kayalar Da Güventepe Cadde Veysel Şatır Cadde Yakını Kiralık 4+1 Daire","Ankara / Yenimahalle / Kayalar Mah.","https://www.hepsiemlak.com/emlak-ofisi/cihan-emlak-61688/musa-ayaz-4041729","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/6/8/6/0/5/4/edece6fd-b90d-41fc-b4c5-0a6f957ca682.jpg","https://www.hepsiemlak.com/emlak-ofisi/cihan-emlak-61688","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Cihan Emlak","Musa
          Ayaz","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/6/1/6/0/ec1f4615-350a-49be-a988-e2db8169dd53.jpg"
"https://www.hepsiemlak.com/ankara-yenimahalle-gazi-kiralik/daire/39117-1155","13","37.000","17-08-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","1. Kat","Yigit&yalçınkaya Emlaktan Merkezde Sıfır Binada 50 M2 Vip 1+1 Daire Herşey Dahil Ultra Lüx","Ankara / Yenimahalle / Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/1/1/3/8/2/4/13e01a7a-1161-4790-b507-f890e71d864f.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-pursaklar-saray-fatih-kiralik/daire/0-44566292","15","37.000","30-08-2025","Kiralık Daire","4 +
                          1","198 m²","5
                        Yaşında","9. Kat","Sahibinden 4+1 Güney Ve Doğu Cepheli","Ankara / Pursaklar / Saray Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/6/6/5/4/4/NV-RlX_kvOAvApZxaI91-.jpg","","","","",""
"https://www.hepsiemlak.com/ankara-cankaya-yukari-dikmen-kiralik/daire/76426-2078","22","37.000","10-09-2025","Kiralık Daire","1 +
                          1","76 m²","5
                        Yaşında","Ara Kat","Sinpaş Ege Vadisinde Kiralık 1+1 Daire","Ankara / Çankaya / Yukarı Dikmen Mah.","https://www.hepsiemlak.com/emlak-ofisi/kesif-gayrimenkul-76426/yakup-demir-1442690","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/0/3/2/5/4/7a564e48-7e21-4307-b09f-09fcfda4930c.jpg","https://www.hepsiemlak.com/emlak-ofisi/kesif-gayrimenkul-76426","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Keşif Gayrimenkul","Yakup
          Demir","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/4/6/7/0/e67614ad-f29b-4b56-82f1-e6e10250fb62.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-bahcelievler-kiralik/daire/3584-28894","10","37.000","02-09-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","3. Kat","Bahçelievlerde Yeni Binada 1+1 Katta Ön Mobilyalı","Ankara / Çankaya / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584/cenk-yalcinkaya-3584","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/4/8/2/1/5/4/cb1c7589-c630-4b7d-ae7f-915c7ac940cc.jpg","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-3584","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/8/5/3/0/0/9f0eba9e-8472-4581-92d6-fdbc9fbff619.jpg","Anadolu Emlak","Cenk
          Yalçınkaya","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/8/5/3/0/0/ded6c05b-66a4-4960-951c-39d0c0a852c0.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-kultur-kiralik/daire/5497-6687","29","37.000","28-08-2025","Kiralık Daire","1 +
                          1","55 m²","15
                        Yaşında","Ara Kat","Kızılay Kolejde Mobilyalı Her Şey Dahil Dosttan Yeni Binada Metro Yakını 1+1  2+1 3+0  Daireler","Ankara / Çankaya / Kültür Mah.","https://www.hepsiemlak.com/emlak-ofisi/ankara-dost-gayrimenkul-5497/yildiz-tokmak-5497","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/4/6/6/8/4/4/8479fd0f-2246-4d95-90a5-0d8c8064be0c.jpg","https://www.hepsiemlak.com/emlak-ofisi/ankara-dost-gayrimenkul-5497","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/9/4/5/0/0/04de98ce-d9c3-4399-a7e3-24ee13f552b0.jpeg","Ankara Dost Gayrimenkul","Yıldız
          Tokmak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/4/5/0/0/37f93fb6-972e-4083-9a82-b5ef9f1c67d5.jpg"
"https://www.hepsiemlak.com/ankara-cankaya-yildizevler-kiralik/daire/6412-2546","22","37.000","25-08-2025","Kiralık Daire","3 +
                          1","140 m²","19
                        Yaşında","3. Kat","Emlak’s Meskene/ofise Çankaya Yıldızevler Kumru Effect Yanı Arakat","Ankara / Çankaya / Yıldızevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/6/0/3/1/4/1692285153-285481-41306041.jpeg","","","","",""
